Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2002,2002,tonnes,89219.82,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2003,2003,tonnes,96775.56,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2004,2004,tonnes,103861.9,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2005,2005,tonnes,122058.76,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2006,2006,tonnes,124726.89,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2007,2007,tonnes,141179.34,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2008,2008,tonnes,148910.38,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2009,2009,tonnes,115842.91,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2010,2010,tonnes,135937.05,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2011,2011,tonnes,164946.85,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2012,2012,tonnes,175478.56,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2013,2013,tonnes,167748.19,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2014,2014,tonnes,178611.25,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2015,2015,tonnes,174883.32,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2016,2016,tonnes,183137.06,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2017,2017,tonnes,186724.52,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2018,2018,tonnes,179143.92,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2019,2019,tonnes,172365.63,E,Estimated value
RFN,Fertilizers by Nutrient,40,Austria,5610,Import Quantity,3102,Nutrient nitrogen N (total),2020,2020,tonnes,173175.06,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1961,1961,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1962,1962,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1963,1963,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1964,1964,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1965,1965,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1966,1966,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1967,1967,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1968,1968,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1969,1969,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1970,1970,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1971,1971,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1972,1972,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1973,1973,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1974,1974,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1975,1975,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1976,1976,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1977,1977,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1978,1978,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1979,1979,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1980,1980,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1981,1981,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1982,1982,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1983,1983,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1984,1984,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1985,1985,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1986,1986,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1987,1987,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1988,1988,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1989,1989,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1990,1990,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1991,1991,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1992,1992,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1993,1993,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1994,1994,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1995,1995,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1996,1996,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1997,1997,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1998,1998,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),1999,1999,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2000,2000,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2001,2001,,,,
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2002,2002,tonnes,491700.05,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2003,2003,tonnes,615065.82,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2004,2004,tonnes,493688.22,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2005,2005,tonnes,533790.1,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2006,2006,tonnes,681129.42,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2007,2007,tonnes,446845.0,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2008,2008,tonnes,685005.09,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2009,2009,tonnes,305204.33,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2010,2010,tonnes,564931.05,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2011,2011,tonnes,525932.68,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2012,2012,tonnes,482869.31,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2013,2013,tonnes,503949.42,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2014,2014,tonnes,553600.35,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2015,2015,tonnes,449266.47,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2016,2016,tonnes,270460.82,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2017,2017,tonnes,606994.65,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2018,2018,tonnes,608044.21,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2019,2019,tonnes,568324.53,E,Estimated value
RFN,Fertilizers by Nutrient,56,Belgium,5610,Import Quantity,3102,Nutrient nitrogen N (total),2020,2020,tonnes,569889.11,E,Estimated value
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1961,1961,tonnes,19193.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1962,1962,tonnes,35221.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1963,1963,tonnes,52855.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1964,1964,tonnes,45134.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1965,1965,tonnes,62335.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1966,1966,tonnes,106842.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1967,1967,tonnes,98231.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1968,1968,tonnes,100177.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1969,1969,tonnes,95485.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1970,1970,tonnes,94735.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1971,1971,tonnes,100293.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1972,1972,tonnes,101452.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1973,1973,tonnes,118494.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1974,1974,tonnes,100894.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1975,1975,tonnes,131007.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1976,1976,tonnes,201582.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1977,1977,tonnes,237487.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1978,1978,tonnes,234938.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1979,1979,tonnes,263558.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1980,1980,tonnes,201939.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1981,1981,tonnes,211161.0,A,Official figure
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1982,1982,tonnes,226000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1983,1983,tonnes,230800.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1984,1984,tonnes,227900.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1985,1985,tonnes,269800.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1986,1986,tonnes,383500.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1987,1987,tonnes,371200.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1988,1988,tonnes,363000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1989,1989,tonnes,373000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1990,1990,tonnes,385000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1991,1991,tonnes,64000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1992,1992,tonnes,64000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1993,1993,tonnes,63000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1994,1994,tonnes,345000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1995,1995,tonnes,331000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1996,1996,tonnes,562000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1997,1997,tonnes,624000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1998,1998,tonnes,448000.0,X,Figure from international organizations
RFN,Fertilizers by Nutrient,58,Belgium-Luxembourg,5610,Import Quantity,3102,Nutrient nitrogen N (total),1999,1999,tonnes,461000.0,X,Figure from international organizations
